,Site,Habitat,Protection,Cluster,GPS file name,Month,Elevation,Lat,Long,Primary1000,Primary1000km,Secondary200,Secondary200km,House1000,House1000km,Non_Ground_Truthed_Habitat,Habitat_code,Dist_Corc,Dist_Corc_km,Dist_Corc_scaled,Secondary50,OldGrowth50,Secondary100,OldGrowth100,Secondary200,OldGrowth200,Secondary300,OldGrowth300,OldGrowth400,Secondary400,Secondary500,OldGrowth500,Secondary750,OldGrowth750,Secondary1000,OldGrowth1000,Secondary2000,OldGrowth2000,Secondary3000,OldGrowth3000,OldGrowth4000,Secondary4000,OldGrowth5000,Secondary5000,Mangrove50,Mangrove100,Mangrove200,Mangrove300,Mangrove400,Mangrove500,Mangrove750,Mangrove1000,Mangrove2000,Mangrove3000,Mangrove4000,Mangrove5000,ForestCover50,ForestCover100,ForestCover200,ForestCover300,ForestCover400,ForestCover500,ForestCover750,ForestCover1000,ForestCover2000,ForestCover3000,ForestCover4000,ForestCover5000,Diversity50,Diversity100,Diversity200,Diversity300,Diversity400,Diversity500,Diversity750,Diversity1000,Diversity2000,Diversity3000,Diversity4000,Diversity5000
34,Corcovado_Site_17,Secondary,Corcovado NP,Corcovado,CORCOVADO17E,August,22.219744,8.468218,-83.584482,0,0,0,0,0,0,Grassland,GRA,0,0,0,1,0,0.840189272,0.159810728,0.693006232,0.305030043,0.727877836,0.247540101,0.215078272,0.771095854,0.799488283,0.191663754,0.777850904,0.215340615,0.688847273,0.247094894,0.458374941,0.239440465,0.334934531,0.265421636,0.271156955,0.294885981,0.267903548,0.270752151,0,0,0.001963725,0.024582063,0.013825874,0.008847963,0,0,0.001533919,0.001141829,0.000791855,0.001006789,1,1,0.998036275,0.975417937,0.986174126,0.991152037,0.993191519,0.935942167,0.697815406,0.600356167,0.566042936,0.538655699,0,0.43935589,0.628552297,0.667895946,0.590154407,0.537372515,0.542224849,0.768664053,0.856008901,0.878861379,0.867772971,0.853067883
35,Corcovado_Site_18,Secondary,Corcovado NP,Corcovado,CORCOVADO18NW,August,30.047371,8.467296,-83.58928,0,0,0,0,0,0,Secondary,SEC,0,0,0,1,0,1,0,0.976145443,0,0.956217363,0,0,0.89651041,0.812970101,0,0.64118413,0.063784752,0.556844026,0.098173773,0.404799401,0.141847855,0.304783875,0.197064962,0.217340874,0.276716821,0.22935328,0.256447353,0,0,0,0,0,0.006010412,0,0,0,0,0.001081763,0,1,1,0.976145443,0.956217363,0.89651041,0.812970101,0.704968882,0.655017799,0.546647256,0.501848837,0.494057695,0.485800633,0,0,0.112683123,0.208324077,0.396878907,0.605645414,0.752679433,0.798574485,0.771752544,0.890015949,0.886315289,0.856564709
36,Corcovado_Site_19,Secondary,Corcovado NP,Corcovado,CORCOVADO19W,August,14.038,8.487686,-83.600086,0,0,0,0,0,0,Secondary,SEC,0,0,0,1,0,1,0,0.997970557,0,0.909606084,0.011208775,0.009426138,0.844679408,0.788433799,0.009979631,0.702133012,0.024706672,0.630293658,0.048510507,0.543329666,0.074135724,0.462301963,0.146503534,0.161280353,0.440845833,0.179189743,0.407294435,0,0,0,0,0,0,0,0,0,0,0,0.00043836,1,1,0.997970557,0.920814859,0.854105546,0.79841343,0.726839684,0.678804165,0.61746539,0.608805497,0.602126186,0.586484178,0,0,0.014609921,0.370173216,0.56700351,0.686735594,0.768591731,0.836088106,0.770773337,0.830990725,0.581110082,0.743478959
37,Corcovado_Site_2,Secondary,Corcovado NP,Corcovado,CORCOVADO 2W,August,35.653625,8.486203,-83.590105,0,0,0,0,2419.930158,2.419930158,Secondary,SEC,0,0,0,0.997683836,0.002316164,0.72472682,0.27527318,0.517531566,0.482468434,0.43237543,0.56762457,0.536934044,0.463065956,0.584114885,0.415885115,0.739165153,0.258690152,0.779279189,0.217723952,0.573021403,0.264844927,0.491434842,0.26487736,0.276402932,0.429688233,0.260080548,0.406358822,0,0,0,0,0,0,0,0,0,0.000782133,0,0.000625431,1,1,1,1,1,1,0.997855305,0.997003141,0.83786633,0.756312202,0.706091165,0.66643937,0.016367599,0.588433411,0.692532343,0.683972925,0.690416447,0.678929039,0.572266942,0.537080282,0.89003345,0.867908949,0.837865336,0.81535455
38,Corcovado_Site_20,Secondary,Corcovado NP,Corcovado,CORCOVADO20NE,August,19.575466,8.492587,-83.602026,0,0,0,0,0,0,Secondary,SEC,0,0,0,1,0,1,0,1,0,1,0,0,1,0.973620157,0.003561965,0.847479347,0.006970005,0.777056163,0.011288245,0.617982078,0.064198292,0.518005547,0.130485946,0.142639617,0.489915555,0.158541147,0.451933082,0,0,0,0,0,0,0,0.000505096,0,0,0,0.000366573,1,1,1,1,1,0.977182122,0.854449352,0.788344408,0.68218037,0.648491493,0.632555172,0.610474229,0,0,0,0,0,0.13236556,0.553436745,0.592628605,0.696525496,0.767688489,0.675820351,0.736596155
39,Corcovado_Site_21,Secondary,Corcovado NP,Corcovado,CORCOVADO21N,August,20.375027,8.495123,-83.606199,0,0,0,0,0,0,Secondary,SEC,0,0,0,1,0,1,0,1,0,0.993063149,0,0,0.943317646,0.889181556,0,0.784545222,0.005441833,0.725007615,0.011197853,0.61785741,0.03236451,0.541510379,0.080720722,0.11277871,0.496942364,0.12728131,0.458354521,0,0,0,0,0,0.00016808,0.008578538,0.004825214,0,0,0.000435504,0.000848479,1,1,1,0.993063149,0.943317646,0.889181556,0.789987055,0.736205468,0.65022192,0.622231101,0.609721074,0.585635831,0,0,0,0.041395179,0.218444392,0.418699499,0.663565787,0.659750261,0.591780581,0.656319148,0.687097011,0.753044555
40,Corcovado_Site_22,Secondary,Corcovado NP,Corcovado,CORCOVADO22W,August,2.934156,8.478621,-83.591152,0,0,419.793525,0.419793525,2419.930158,2.419930158,Secondary,SEC,0,0,0,1,0,1,0,1,0,0.964695611,0.021896508,0.030746044,0.961712861,0.904807536,0.090366488,0.744203308,0.164513958,0.617751296,0.210831622,0.504069297,0.191154494,0.4151332,0.224479441,0.252789993,0.349946644,0.247180396,0.338683241,0,0,0,0,0,0,0,0,0.00055321,0.000792224,0.000684993,0.000699786,1,1,1,0.986592119,0.992458905,0.995174024,0.908717266,0.828582918,0.695223791,0.639612641,0.602736637,0.585863637,0,0,0,0.176163265,0.181458444,0.333481502,0.805138872,0.956560313,0.907510946,0.888077284,0.871495976,0.836484491
41,Corcovado_Site_3,Secondary,Corcovado NP,Corcovado,CORCOVADO3SE,August,25.115122,8.484782,-83.594446,0,0,0,0,2419.930158,2.419930158,Mangrove,MAN,0,0,0,1,0,1,0,0.917967045,0.082032955,0.846358027,0.153641973,0.155409239,0.844590761,0.843214484,0.154785376,0.775013888,0.158554244,0.715954909,0.138172246,0.540898765,0.166173398,0.470707014,0.195115767,0.220738673,0.416827868,0.226419964,0.385856889,0,0,0,0,0,0,0,0,0,0,0,0.000438581,1,1,1,1,1,0.99799986,0.933568132,0.854127155,0.707072163,0.665822781,0.637566541,0.612276853,0,0,0.283706691,0.428974785,0.43197833,0.445012141,0.710399945,0.856139361,0.878911457,0.852587063,0.826401689,0.80481275
42,Corcovado_Site_4,Secondary,Corcovado NP,Corcovado,CORCOVADO4NE,August,19.948957,8.478984,-83.59563,0,0,0,0,2419.930158,2.419930158,Mangrove,MAN,0,0,0,1,0,1,0,0.94221963,0.009385505,0.74658001,0.038468816,0.041450586,0.677072417,0.652060282,0.032617326,0.596616807,0.026505498,0.525566612,0.067568939,0.441326297,0.130408001,0.40487504,0.159842574,0.198529072,0.353932992,0.213838279,0.330525284,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.951605135,0.785048826,0.718523003,0.684677608,0.623122305,0.593135551,0.571734298,0.564717614,0.552462064,0.544363563,0,0,0.246452185,0.805478293,0.94423711,0.930571821,0.857036321,0.918300329,0.918209668,0.863014624,0.794970318,0.823439966
43,Corcovado_Site_5,Secondary,Corcovado NP,Corcovado,CORCOVADO5W,August,18.652487,8.489947,-83.593124,0,0,0,0,0,0,Old Growth,OG,0,0,0,0.814790847,0.185209153,0.87922763,0.12077237,0.927561399,0.072438601,0.841920764,0.158079236,0.185823585,0.814176415,0.819369539,0.180630461,0.813760941,0.185382036,0.858226559,0.140403526,0.606464587,0.222406262,0.529468707,0.222734472,0.237122212,0.474639938,0.234534238,0.439416797,0,0,0,0,0,0,0,0,0.0000211,0,0.000439899,0.000478576,1,1,1,1,1,1,0.999142977,0.998630085,0.828870849,0.752203179,0.71176215,0.673951035,0.479201133,0.368461065,0.259901659,0.436471045,0.480110131,0.47234814,0.486190338,0.416682512,0.863702797,0.838618951,0.81552046,0.763933052
44,Corcovado_Site_6,Secondary,Corcovado NP,Corcovado,CORCOVADO6W,August,20.772156,8.493865,-83.595384,0,0,0,0,0,0,Secondary,SEC,0,0,0,1,0,1,0,1,0,0.998538974,0.001461026,0.015081752,0.984918248,0.983505819,0.016494181,0.960312848,0.039687152,0.911246008,0.08774872,0.681149037,0.169601134,0.567913453,0.200169132,0.207312768,0.518933323,0.213783908,0.472858076,0,0,0,0,0,0,0,0,0.001206958,0.00053631,0,0,1,1,1,1,1,1,1,0.998994728,0.850750171,0.768082585,0.726246091,0.686641984,0,0,0,0.010998436,0.078224382,0.084061848,0.166948622,0.297504706,0.785399862,0.806189227,0.770807158,0.758321578
45,Corcovado_Site_7,Secondary,Corcovado NP,Corcovado,CORCOVADO7W,August,20.438923,8.497265,-83.598725,0,0,0,0,0,0,Old Growth,OG,0,0,0,1,0,1,0,0.978925438,0.021074562,0.986592643,0.013407358,0.012771838,0.987228162,0.989812248,0.010187752,0.983925822,0.016074178,0.9615024,0.0384976,0.718424203,0.130051757,0.60486607,0.160676294,0.165708238,0.554228543,0.181606082,0.494279698,0,0,0,0,0,0,0,0,0,0,0,0.000321724,1,1,1,1.000000001,1,1,1,1,0.84847596,0.765542364,0.719936781,0.67588578,0,0,0.102192164,0.071128954,0.06838169,0.056862508,0.082339344,0.16313969,0.705348503,0.741775643,0.682271219,0.782768081
46,Corcovado_Site_8,Secondary,Corcovado NP,Corcovado 1,CORCOVADO8SW,August,14.782475,8.50176,-83.599429,0,0,0,0,0,0,Water,MAN,0,0,0,1,0,1,0,1,0,0.997383425,0.002616575,0.013528191,0.986471809,0.976816196,0.023183804,0.947617958,0.052382042,0.960549618,0.039450382,0.80441641,0.113074653,0.679016415,0.140121898,0.15319421,0.600114044,0.169349193,0.524414502,0,0,0,0,0,0,0,0,0,0,0.000301639,0.000337709,1,1,1,1,1,1,1,1,0.917491063,0.819138313,0.753308254,0.693763695,0,0,0,0.018171013,0.071647799,0.110183783,0.205470171,0.166193481,0.595103181,0.666676555,0.724900069,0.812040548
47,Corcovado_Site_9,Secondary,Corcovado NP,Corcovado 1,CORCOVADO9E,August,19.151726,8.506219,-83.59896,0,0,0,0,0,0,Old Growth,OG,0,0,0,1,0,1,0,1,0,1,0,0,1,0.999186278,0.000813722,0.923178089,0.076821911,0.890836063,0.109163936,0.882318027,0.101870934,0.742954069,0.135134202,0.148425568,0.639885437,0.163433952,0.557195448,0,0,0,0,0,0,0,0,0,0,0,0.000512757,1,1,1,1,1,1,1,0.999999999,0.984188961,0.878088271,0.788311005,0.7206294,0,0,0,0,0,0.006602121,0.270937913,0.344763766,0.41397226,0.635298606,0.74427847,0.829223354
48,Croc_Site_1,Secondary,Unprotected,Buho,CROC1NE,June,20.663799,8.537919,-83.299722,9611.07497,6.211,734.988496,0.734988496,365196.2845,165.1962845,Old Growth,OG,6594.563209,6.594563209,0.129175778,0.995531282,0,0.774646478,0,0.52472089,0,0.377916052,0,0,0.29276524,0.272245449,0,0.218011311,0,0.20266559,0,0.256786907,0,0.233078584,0.000402206,0.003795309,0.251314366,0.00724213,0.24434341,0,0,0,0,0.00023267,0.032424807,0.03024572,0.042186786,0.075651207,0.041412962,0.026190752,0.019833086,0.995531282,0.774646478,0.52472089,0.377916052,0.29276524,0.272245449,0.218011311,0.20266559,0.256786907,0.23348079,0.255109675,0.25158554,0.028637404,0.533600705,0.990343399,1.326430471,1.392279029,1.587012668,1.649467976,1.683122892,1.644995304,1.545554375,1.482784271,1.437246721
49,Danta_Site_1,Secondary,Unprotected,Danta 1,DANTA1SE,February,10.488226,8.61972,-83.4725,0,0,397.6240501,0.39762405,15705.30157,15.70530157,Secondary,SEC,2628.832507,2.628832507,0.051494159,1,0,1,0,0.956173141,0,0.885367636,0.02130854,0.060606803,0.839304852,0.765500026,0.054407343,0.599339317,0.050698009,0.547347376,0.037179517,0.588233957,0.068045478,0.57365544,0.077475789,0.087515949,0.548638501,0.101534947,0.513764516,0,0,0,0,0,0,0,0,0,0,0.000322364,0.004826686,1,1,0.956173141,0.906676176,0.899911655,0.819907369,0.650037326,0.584526893,0.656279435,0.651131229,0.63615445,0.615299463,0,0,0.179920987,0.411138846,0.547428554,0.710998609,0.854720899,0.960248928,1.04499007,1.157356697,1.218800448,1.339539425
50,Danta_Site_10,Secondary,Unprotected,New 1,DANTA10SE,February,66.445511,8.633306,-83.454199,1356.107292,1.356107292,0,0,15454.9241,15.4549241,Secondary,SEC,1612.912782,1.612912782,0.031594096,1,0,1,0,0.950803489,0.049196511,0.929385901,0.064201677,0.070525151,0.868428508,0.805719303,0.073439149,0.650115992,0.046688925,0.536596546,0.033381014,0.414406733,0.02760469,0.356022101,0.029914683,0.033739906,0.346888386,0.03539549,0.349072075,0,0,0,0,0,0,0,0,0.004927535,0.012990309,0.020828639,0.024613022,1,1,1,0.993587578,0.938953659,0.879158452,0.696804917,0.56997756,0.442011423,0.385936784,0.380628292,0.384467565,0,0,0.196142589,0.276719927,0.480219837,0.625363762,0.998852952,1.12939174,1.232080037,1.391031058,1.468242051,1.527486963
51,Danta_Site_11,Secondary,Unprotected,New 2,DANTA11S,February,34.204826,8.638669,-83.478816,0,0,335.6238545,0.335623855,15991.73657,15.99173657,Secondary,SEC,5689.606594,5.689606594,0.111449286,0.606814209,0,0.471529474,0,0.358013732,0.075552459,0.355022745,0.106104505,0.106633008,0.340985402,0.314055017,0.107444548,0.238994825,0.127300691,0.244139835,0.130054159,0.334561123,0.082262782,0.40406141,0.062059204,0.083681569,0.429194236,0.123322022,0.413202658,0,0,0,0,0,0,0,0,0,0,0,0.023008771,0.606814209,0.471529474,0.433566191,0.46112725,0.44761841,0.421499565,0.366295516,0.374193994,0.416823905,0.466120614,0.512875805,0.53652468,0.79430165,0.95145065,1.244994751,1.375718253,1.435703567,1.444296992,1.501954841,1.516227747,1.393366909,1.291927923,1.372533497,1.511109423
52,Danta_Site_12,Secondary,Unprotected,Danta 1,Danta12E,February,34.415394,8.608944,-83.44667,1572.471645,1.572471645,0,0,13430.51363,13.43051363,Secondary,SEC,4261.710571,4.261710571,0.083479339,1,0,0.880331414,0.019150609,0.612882336,0.025137076,0.552314908,0.011639978,0.016962025,0.446763294,0.372936472,0.010854965,0.342279679,0.004824009,0.428430592,0.008598873,0.53793337,0.017756795,0.547059121,0.048213734,0.057092862,0.502037763,0.062201346,0.453139253,0,0,0,0,0,0,0,0,0,0.013349257,0.009236335,0.006780481,1,0.899482023,0.638019412,0.563954886,0.463725319,0.383791437,0.347103688,0.437029465,0.555690165,0.595272855,0.559130625,0.515340599,0,0.418884854,0.760478433,0.915331382,1.036684295,1.116521051,1.342123303,1.296382238,1.153239058,1.320393086,1.307741487,1.358121764
53,Danta_Site_13,Secondary,Unprotected,Danta 1,Danta 13NE,February,35.828701,8.606494,-83.444947,1558.109375,1.558109375,389.4418553,0.389441855,19365.75131,19.36575131,Secondary,SEC,5573.308179,5.573308179,0.109171206,0.404426964,0,0.419566281,0,0.414078941,0,0.339490728,0.008372807,0.006282229,0.325047825,0.356305217,0.007812993,0.398256211,0.015722795,0.408102492,0.00884368,0.520768571,0.00979925,0.544712491,0.052996897,0.061417749,0.511722351,0.061990029,0.459026353,0,0,0,0,0,0,0,0,0,0.010591869,0,0.006463261,0.404426964,0.419566281,0.414078941,0.347863535,0.331330054,0.36411821,0.413979006,0.416946172,0.530567821,0.597709388,0.5731401,0.521016382,0.733216956,0.981831762,1.080647188,1.254220113,1.252153549,1.230883236,1.157560494,1.209255711,1.188252686,1.320506198,1.259191669,1.343528225
54,Danta_Site_14,Grassland,Unprotected,Danta 1,DANTA14 SW grass,February,17.373251,8.620164,-83.478996,0,0,400.3142649,0.400314265,16101.59772,16.10159772,Secondary,SEC,5731.036707,5.731036707,0.112260828,0,0,0,0,0.094082983,0,0.297683486,0,0,0.339782669,0.403594709,0.001745273,0.458347543,0.011110269,0.459001779,0.023567979,0.55635834,0.065947651,0.585348723,0.104821034,0.114795991,0.553355064,0.141534073,0.514389868,0,0,0,0,0,0,0,0,0,0,0.000812548,0.002953272,0,0,0.094082983,0.297683486,0.339782669,0.405339982,0.469457812,0.482569758,0.622305991,0.690169757,0.668151055,0.655923941,0,0,0.311883935,0.608888729,0.663205478,0.891818653,1.014766705,1.021871487,1.060934014,1.110368074,1.243498234,1.303173568
55,Danta_Site_2,Secondary,Unprotected,Danta 1,DANTA2W,February,24.174858,8.613551,-83.470069,0,0,0,0,1605.417429,1.605417429,Secondary,SEC,3181.456868,3.181456868,0.062319088,1,0,1,0,0.913814962,0.042895154,0.74780678,0.109734211,0.151222629,0.643949483,0.636446535,0.125504753,0.635318744,0.122859067,0.66903001,0.124555306,0.672197523,0.08964408,0.611505513,0.085501808,0.082411242,0.579691211,0.109840022,0.544130486,0,0,0,0,0,0,0,0,0,0,0.000573812,0.005058442,1,1,0.956710116,0.857540991,0.795172112,0.761951288,0.758177811,0.793585316,0.761841603,0.697007321,0.662102453,0.653970508,0,0,0.353359399,0.823876155,1.031879769,1.054401134,1.024792681,0.964125172,0.994487738,1.116082159,1.165470386,1.300400437
56,Danta_Site_3,Secondary,GD Forest Reserve,Danta 1,DANTA3S,February,97.684158,8.608815,-83.469798,0,0,0,0,0,0,Secondary,SEC,3137.277416,3.137277416,0.061453691,0.774001948,0.225998052,0.595699128,0.404300872,0.48682772,0.513172279,0.667204136,0.332795863,0.266657808,0.731942568,0.764276592,0.20898141,0.689570835,0.195243941,0.714588063,0.153556729,0.725789958,0.102166913,0.644054126,0.091047352,0.085714576,0.614211071,0.120995162,0.571376369,0,0,0,0,0,0,0,0,0,0,0,0.004917687,1,1,0.999999999,0.999999999,0.998600376,0.973258002,0.884814776,0.868144792,0.827956871,0.735101478,0.699925647,0.692371531,0.534395341,0.67471703,0.692800123,0.636140972,0.590068115,0.64768703,0.900868741,0.881936088,0.866426187,1.014916429,1.110653179,1.243362808
57,Danta_Site_4,Old Growth,Unprotected,Danta 1,DANTA4NE,February,51.892746,8.611105,-83.465488,0,0,100.8137606,0.100813761,890.5990038,0.890599004,Secondary,SEC,3041.772089,3.041772089,0.059582912,0.51045911,0.138660124,0.498899638,0.136117836,0.452217614,0.32459001,0.498972715,0.309534895,0.238273775,0.592900803,0.609349714,0.205982603,0.624688607,0.163203393,0.683989908,0.134314629,0.714422051,0.079077775,0.626906794,0.076997447,0.076847469,0.579913934,0.097676779,0.545235309,0,0,0,0,0,0,0,0,0,0,0.00146087,0.00542653,0.649119234,0.635017474,0.776807624,0.80850761,0.831174578,0.815332317,0.787892,0.818304537,0.793499826,0.703904241,0.656761403,0.642912088,1.164784869,1.234954823,1.189073846,1.117053264,1.028875343,1.033845771,1.065215526,0.962456532,0.912426211,1.07525154,1.179473935,1.287227557
58,Danta_Site_5,Grassland,Unprotected,Danta 1,DANTA5E GRASS,February,42.13829,8.621682,-83.481307,0,0,351.7276472,0.351727647,16101.59772,16.10159772,Secondary,SEC,3554.359332,3.554359332,0.069623585,0.257335097,0,0.319998121,0,0.197844386,0,0.202673911,0,0,0.175855962,0.182423141,0.003450953,0.314086375,0.009011355,0.406028459,0.012113062,0.546130191,0.046533481,0.57029224,0.119577004,0.130369325,0.539340061,0.154553334,0.506376308,0,0,0,0,0,0,0,0,0,0.000174906,0,0.005214446,0.257335097,0.319998121,0.197844386,0.202673911,0.175855962,0.185874094,0.32309773,0.418141521,0.592663672,0.689869244,0.669709386,0.660929642,0.570251016,0.626868041,0.923660228,1.010603465,0.952255696,0.948445421,1.012109864,1.002466762,1.040875111,1.133437216,1.263167243,1.323528154
59,Danta_Site_6,Secondary,GD Forest Reserve,New 3,DANTA6S,February,183.86795,8.626593,-83.519166,0,0,94.33436251,0.094334363,102.6486171,0.102648617,Secondary,SEC,2560.718533,2.560718533,0.050159927,0.883773391,0.116226609,0.672273269,0.319294539,0.318050099,0.494353856,0.200130448,0.64409511,0.696710676,0.190373437,0.212093096,0.705095255,0.190436812,0.730558305,0.182562758,0.718414572,0.340868345,0.518014956,0.39960411,0.478368828,0.425986753,0.42579444,0.393142628,0.435275495,0,0,0,0,0,0.000398993,0.042380218,0.075106021,0.078141223,0.035626668,0.029023289,0.019482634,1,0.991567808,0.812403955,0.844225558,0.887084113,0.917188351,0.920995117,0.90097733,0.858883301,0.877972938,0.851781193,0.828418123,0.359338736,0.671742675,1.026550549,0.894948814,0.813848336,0.784101251,0.800269049,0.831786935,1.106382482,1.07661633,1.16481952,1.22144213
60,Danta_Site_7,Old Growth,GD Forest Reserve,New 3,DANTA7,February,192.5242,8.628006,-83.519945,0,0,110.2610776,0.110261078,102.6486171,0.102648617,Secondary,SEC,2152.635091,2.152635091,0.042166297,0.01866625,0.981170524,0.145570242,0.732026751,0.28484382,0.505440968,0.309077496,0.540721762,0.593418034,0.296509329,0.26516156,0.629583842,0.18611303,0.724241283,0.175660224,0.732361021,0.323908888,0.53882243,0.394027504,0.488973744,0.426672233,0.42295484,0.390008888,0.43614015,0,0,0,0,0,0.022852234,0.053021065,0.067327471,0,0,0.029472825,0.019836222,0.999836774,0.877596993,0.790284788,0.849799258,0.889927363,0.894745402,0.910354313,0.908021245,0.862731318,0.883001248,0.849627073,0.826149038,0.094385524,0.765974757,1.030161612,0.980118398,0.91302623,0.935325587,0.6917074,0.806569949,0.885131987,0.9461431,1.171162428,1.225829835
61,Danta_Site_8,Old Growth,GD Forest Reserve,New 3,DANTA8W,February,118.761719,8.631279,-83.512424,77.49792258,0.077497923,489.3060334,0.489306033,431.8944675,0.431894467,Secondary,SEC,2288.334328,2.288334328,0.044824404,0,1,0,1,0.18313558,0.816864419,0.251145374,0.748854626,0.752608474,0.236084148,0.307786923,0.676142913,0.354130955,0.608869186,0.38992779,0.526211074,0.396413955,0.465417144,0.409539249,0.401384517,0.353120738,0.423772607,0.332677868,0.43334865,0,0,0,0,0,0,0,0,0.025656326,0.034789305,0.02443996,0.019135378,1,1,0.999999999,1,0.988692622,0.983929836,0.963000141,0.916138864,0.861831099,0.810923766,0.776893345,0.766026518,0,0,0.47611496,0.563589972,0.605385299,0.693671536,0.791693497,0.95605035,1.051601905,1.236515647,1.314541277,1.327961332
62,Danta_Site_9,Secondary,Unprotected,New 3,DANTA9E,February,92.423302,8.633375,-83.503336,77.49792258,0.077497923,658.870449,0.658870449,3074.94223,3.07494223,Old Growth,OG,2852.595462,2.852595462,0.055877278,1,0,0.988511631,0,0.809302297,0.130372488,0.771190063,0.201639791,0.201386333,0.747342306,0.743604697,0.179785464,0.668982039,0.132062801,0.638046502,0.159253215,0.520650137,0.277827759,0.419965141,0.300461665,0.270500062,0.423473487,0.279231341,0.4251951,0,0,0,0,0,0,0,0,0,0.013003559,0.020170863,0.017132069,1,0.988511631,0.939674785,0.972829854,0.948728639,0.923390161,0.80104484,0.797299717,0.798477896,0.720426806,0.693973549,0.704426441,0,0.062734006,0.606243572,0.621216826,0.692685517,0.725612895,0.920974529,0.977871208,1.135150211,1.366288282,1.412832494,1.410326586
63,Derek_Site_1,Grassland,Unprotected,Derek 1,DEREK1S,July,7.245779,8.468352,-83.274144,0,0,0,0,284.098956,0.284098956,Old Growth,OG,17437.06205,17.43706205,0.341561069,0,0,0.103707649,0,0.284922909,0,0.298168386,0,0,0.309927272,0.332464884,0,0.279491503,0,0.173002473,0,0.059009101,0,0.074935623,0.001430304,0.001113806,0.077294126,0.009162301,0.120368686,0,0,0,0,0,0,0,0,0,0,0.0000189,0.000450415,0,0.103707649,0.284922909,0.298168386,0.309927272,0.332464884,0.279491503,0.173002473,0.059009101,0.076365927,0.078407932,0.129530987,0.435362137,0.935379672,1.270044121,1.267592442,1.247503648,1.216873421,1.174690319,1.269080255,1.302245398,1.361478764,1.499536367,1.494421227
